,GSM4171496,GSM4171497,GSM4171499,GSM4171514,GSM4171517,GSM4171521,GSM4171522,GSM4171524,GSM4171527,GSM4171530,GSM4171531,GSM4171535,GSM4171536,GSM4171541,GSM4171543,GSM4171546,GSM4171560,GSM4171564,GSM4171572,GSM4171574,GSM4171578,GSM4171584
KIF27,2.70664734602536,2.69995924015263,2.46562152325594,2.86542059514153,3.02880896640643,2.53738964995346,3.38982855400267,2.8299967226818,2.97150523620515,2.41843994568836,2.84389768363449,2.48664217102991,2.62141823472613,2.76931061040312,2.57565319190885,2.67342728758044,2.68888505314581,2.76071947263654,2.49145138861808,3.10031998700849,2.68546025373633,2.58586895316027
KIF2A,9.19960369540108,8.5684758725762,7.30853400701356,7.4407685677336,7.90546645944906,8.11418819136665,8.27601899148016,7.80851591334475,7.32828711710682,7.91523432367601,8.11241907152245,7.55104293567763,7.89378152809626,8.37545826872507,7.45501988357146,7.31456519690831,7.35719761183834,7.11976097225735,7.79516887583296,8.0511875131157,7.49886993297471,7.31509832457049
KIF2B,3.02128345084483,3.06186076689393,3.21160750919763,2.97350303618216,2.82970322990037,2.87845227506205,3.07037037751028,2.7761721658569,2.99722847346305,2.86937461384393,3.00373494375227,3.29076728508748,2.99676805660628,3.17254556408238,2.95560945656838,2.86270432580199,3.31975561966106,3.17194485473365,3.09070712580891,2.87921853135676,3.05756325633251,3.32853078628135
KIF2C,8.15756303050738,9.57810254022588,7.38169153875649,8.68966883299627,7.39321805037609,8.10083267399338,8.46182601771905,6.13081030705747,5.16287015349859,8.48559157192333,8.45991029315764,8.35332631606133,8.45808920420797,8.54495807675273,7.48897228779835,5.011056459856,6.81529041856676,4.46050387232892,9.16441858752268,8.79892598170525,5.95974323508198,4.95980540359669
KIF3A,6.14349767459747,5.54305825086402,5.22319391119008,6.45009071023889,5.99576740053955,5.97919807376731,5.83043857287377,6.826968012688,7.52326008338383,5.86519078329345,5.71973365897871,5.41625199577547,5.95742001923691,5.70010070620033,6.33757024497005,5.4066327272611,6.85597674201636,6.54338919570334,5.74538036962555,5.90260132605613,5.79387715588129,6.58489289199835
KIF3B,7.79427131441945,7.30567047811326,6.98565803249505,8.25481835212413,7.99437719014817,7.39053451600421,8.04484140523029,8.0605773865088,8.12629712176912,8.09442460553888,7.60525267773666,7.96596820302337,8.00724853250286,7.99705479947946,7.93821073817075,7.55336129958256,8.45038722319973,8.21818128072018,7.54845842186868,7.8304286290847,7.62329026763326,8.00147559112651
KIF3C,6.7094572263022,7.79986508206784,7.61888353047595,7.1962771899657,6.94274689830944,6.87425542498423,8.09546994671712,6.31137721331316,6.3550440639391,6.81825572144121,7.04284262723564,6.67593218443634,6.26663044229942,7.38100314532705,7.50521249718907,6.12141244223789,7.022208290322,6.18313331115318,6.67279438933682,8.21473125942512,6.45011441612575,6.4634370316767
KIF4A,8.42684696211785,7.6428457791838,7.48215093774948,8.08777224472669,6.59332368041168,7.17974246499106,6.54458744461702,4.99075648066979,3.45405733784454,7.10351256125299,7.01704692372467,7.7012285009258,6.29353318947486,7.27173964772261,6.45486605492558,4.09577891586682,6.60756562746617,3.22454400180488,8.24277770642166,7.84540538442617,4.81083679184771,3.43778176905177
KIF5A,3.73391354469463,3.88494718268477,4.14598907609239,3.97976901024205,3.95578320188837,4.03657221057374,3.81925413166502,3.87899662948938,3.89980336267705,3.614158931313,4.09440959779872,3.87641844504949,4.0521694876147,3.8514731824448,3.83505535586442,3.91578530187037,4.18308633419784,3.90352720579646,3.82804407807367,3.90352720579646,4.00990632889721,3.77153967107912
KIF5B,10.3099653381303,10.781579870882,9.90143415778376,10.3229626434152,10.258683454566,10.9490366055978,10.8596588221468,10.1904699067649,10.6708616892703,10.0629697416548,10.2272550897297,9.20966009092007,10.6983475446729,10.5504773372838,10.4565780778403,9.9444495027804,9.98445694338031,9.91848034913118,9.50655960073264,10.0915941621989,9.89945470655783,9.76836438703132
KIF5C,5.31694456055427,5.29940796746186,5.16589306651495,6.8421877201757,6.06229082804334,5.14010289537002,6.63238680359738,8.05236927056751,6.81558475936744,5.95240116192112,8.69001576034143,4.21500372744279,6.46239991684364,4.90744058880027,4.17985106140241,4.87097100817879,4.95900862653641,7.409796473127,5.21214129897798,6.09774744806271,5.87992064831071,7.68642045414733
KIF6,4.24247772768708,4.20685457362837,3.8493094490393,3.98566711878191,3.98046968276117,4.20355676682714,4.20967063590077,4.2137305028043,3.9808522362721,4.26518627279647,3.90963687522191,4.03888748226309,4.15934166521775,4.37587638103052,4.06376929001428,4.17718164547482,4.12863905008857,3.6458492036325,3.73445105519815,3.89622960446235,4.06970089604812,4.09982146999878
KIF7,5.37858661350106,5.63995257158544,6.00051119723499,5.66819215731497,5.89738384183955,5.78309525525415,5.56985525162309,5.63059543896101,5.69129336006744,5.82183542607981,5.48313446823646,5.76392477576064,5.57504613009658,5.55846361059493,5.75576105201223,5.71278576393076,5.65914280871273,5.5948385458115,5.58835883109413,5.89243910974951,6.239347544706,5.80209652005423
KIF9,6.70031880548493,7.06068603927392,8.30234764826566,8.72554247938768,6.72452388058897,6.80722555664121,7.55774346152618,8.01804325489054,6.80583755883136,7.67983429943463,7.12606132929332,7.51267579626567,7.34884753984843,7.67579805477593,7.10384781740532,6.75162815089928,6.9663637065124,8.20542803889416,7.53090401328895,6.83429234221133,6.89007374284743,7.52453473714346
KIF9-AS1,6.10341172576639,6.44354111303256,6.2390239409722,6.23299004202825,6.30787873358196,6.5379025327854,6.51631597265363,6.383504812202,6.14846298843142,6.27210214411441,6.50348233807107,6.20422591541644,6.34856495892849,6.1206013808194,6.07446913198907,6.46470023012636,6.01610522128764,6.31342559151434,6.34526762494246,6.41727969890253,6.58259600855573,6.30787873358196
KIFAP3,9.55153069529731,6.95680846890529,8.1247487925782,8.14785331041088,8.09565455621914,8.57543359291337,9.01254009135741,7.92538548705987,8.88453603302981,8.37313130656451,7.80401472300681,8.68331052255962,8.41405261799723,8.97676452949538,8.04670715943186,7.96831427724789,8.20408381114088,7.94455767040278,8.44728114205045,8.19993804999908,8.05771267510955,7.78439783032669
KIFBP,8.0395197955794,8.61084372890797,7.99419611506136,8.72634929501289,8.04358014793189,8.44712827632663,7.68648716659859,8.3400902031755,8.91645096827417,8.08671182030436,6.84864814752911,8.60383748624578,7.82091615539031,7.84456665323595,7.91355716648355,7.95071827570769,8.40349426408277,8.45127676470164,8.67274273443349,7.78001171513427,8.28832672833956,8.02271956104727
KIFC1,8.36001327814506,8.05958642515046,7.09128139909941,7.84891185065245,7.20647352471923,7.60032854491098,7.90609636090555,6.16421302516034,5.60383396881763,7.1926039702419,6.9750341238951,8.34341675838033,7.63836398041127,8.40729743638773,6.5814236627177,5.80124198157148,6.46493405058868,5.74057911089579,8.55086830916236,7.90516077356244,6.09722198742356,5.7277972701313
KIFC2,6.70249457210544,6.40021544698623,6.61840646649778,7.49828757628407,7.06459512047992,7.22979583579226,6.65537601007383,5.91123073818709,6.44874012564056,6.76471329887954,7.60965395782873,5.64251098439089,6.29402706638977,7.12600438875118,6.22319538424922,6.30166189596788,6.79834664763314,6.41932578195732,7.38532783497749,7.06092787912789,6.07356313814225,5.95981046940792
KIFC3,5.2386898494597,4.78672030951645,5.43164230839053,4.57188979435692,5.08303122022005,5.40481019428546,5.10982792288582,5.09687486292945,4.98680197849061,5.52164851286126,6.01788480939236,5.30517434122787,5.20409319843787,5.86772336835433,5.46662554365351,5.18399677934855,5.42358529850749,5.13114558698995,5.49943872504571,6.06373187682927,5.01873454472233,4.74931432973316
KIN,8.06476226361011,8.80068350186388,8.01066414294749,8.019354045902,7.49036565629106,9.43444413148197,8.45575969026945,7.52458900650718,7.62550115762148,7.55150329348052,7.433820958532,8.72743739757871,7.62405020280404,8.53471097688879,6.98088548914969,7.21466059570414,8.1463338543402,7.30111418955261,7.54975487714693,7.31591674730286,7.35272172768153,7.38332981590344
KIR2DL1,4.74482098037266,4.503438874263,4.55172132959089,4.63258769656178,4.53530022157382,4.61162632987403,4.48467383447468,4.4203539008125,4.47335011784737,4.55514420117991,4.70071990872268,4.51567938305154,4.55662250130902,4.26358584883069,4.42360716961192,4.62071955244171,4.58771356729257,4.56537983238196,4.79658100057991,4.37777124134941,4.92452709562582,4.65391296981406
KIR2DL2,3.98856398651695,3.76423661722969,4.11023132009383,4.22211984883758,4.01847277059272,3.83884593982059,3.86538657859101,3.54283899896613,3.60352125342275,3.76302892951786,3.86015306687203,3.50194214384917,3.5757744580031,3.67436605361179,3.57252452850157,3.69013374750656,3.65731466644068,3.7600946514054,4.15822011649172,4.14949927887192,3.89288430433875,3.79912217602664
KIR2DL3,4.38433151018694,4.72263154111546,4.44558827798989,4.24527595895222,4.47676942138264,4.14632087856435,4.36333853702816,4.02005944317231,4.31410434509519,4.38433151018694,4.43582671256754,4.33824585694868,4.23181380997966,4.40152116523995,4.30100807565107,4.55115695355922,4.37844961023198,4.3522058205944,4.88079800746994,4.1947678808002,4.2845133054077,4.33622082822846
KIR2DL4,5.08898413723107,4.43664643250815,4.93212529818261,4.62738065712136,4.42804436973381,4.25946675597701,4.35054886021933,4.16804759479368,4.22581963493781,4.26303893355294,4.44059143784222,4.33866246841388,4.253292020928,4.28643430870172,4.22289203335025,4.50021452212491,4.67020598249694,4.28404940099161,4.51989193963597,4.1947678808002,4.53942819499842,4.47550747637372
KIR2DL5A,3.67199144587611,3.63946478587545,3.69484318020435,3.58908635635908,3.72609066631318,3.51383677784291,3.63392003652063,3.42123620846896,3.71537930782036,3.86449067381235,3.46812177242594,3.66541718602722,3.69889226477613,3.44769480196826,3.83666646650232,3.87360558222578,3.69130887757585,3.57276821190902,3.59524838138001,3.40911660380725,3.74167167177037,3.52972519635571
KIR2DS1,4.84029601940673,4.91067735005369,5.11674087803313,4.82880293062205,4.78199715069616,4.88005920514275,4.84973617593796,4.60220361338079,4.66020473271651,4.7091175992439,4.98280536916306,4.62663774914173,4.86385892700215,4.70785331881046,4.90065389939416,4.80827726207777,4.87390065014396,4.92026442823095,5.08939164896176,4.71086117420395,4.72687654069743,4.79939511232914
KIR2DS2,2.86387715757896,2.90335755108197,3.02118953644665,3.13833064859936,2.99988082474106,2.64434031152002,2.95723349515361,2.66729803041487,2.78364065999926,2.87149415382271,3.18877402202252,2.85878151736451,2.9186700642842,2.99618684000694,3.10296739371079,2.95224216154348,2.90943598071185,2.85855980143036,2.986227341093,3.04401684361065,3.23649539590169,2.75518469473792
KIR2DS3,3.53600784764705,3.50780737011178,3.73890111837871,3.77572594228432,3.61521997296384,3.71513263689578,3.69759035447789,3.31255374259013,3.78218666012841,3.75305660430821,3.80561405706461,3.58004086780359,3.48323255182691,3.65437109126187,3.62278099135175,3.69515702920916,3.31096528261762,3.66101705705853,3.47258465551139,3.78532021792858,3.93114821480548,3.74318350247799
KIR2DS4,4.50521983183933,4.26583361829782,4.25650825902919,4.38045260197594,4.35192564165812,4.39646636530241,4.37605437354951,3.79316677750297,4.00034761913327,3.9698133906825,4.63217690341495,4.10536868497352,3.95712608590104,4.19948644494898,4.36474052187486,4.4541091482976,4.22826103222348,4.18412154453584,4.62712501268228,4.25552033098837,4.19906683148381,4.17041317145581
KIR2DS5,5.11890926997138,4.9506873317312,5.10289257617887,4.92366139462553,4.96652407262892,4.66675704468537,4.8268917025997,4.75836586859264,4.88877971770858,5.15294572195358,5.15059613328066,4.93340554743904,4.92583767377224,4.99654204889684,4.90182919482221,5.30258586148527,5.01979073965221,4.98383033826182,5.17397329046014,5.1554207106168,5.33778177708929,5.11801970452004
KIR3DL1,3.73528397757866,3.70005370973522,3.72443738704971,3.92223348240539,3.82373865154336,3.71907334660998,3.73972083429241,3.42123620846896,3.78393451880934,3.83342325144195,3.72875677115544,3.66914453868659,3.79374780662383,3.47087889971462,3.60236347076346,3.86456632981015,3.79072063735598,3.56587715364786,3.86755617347218,3.76536062009542,3.50844703476414,3.49830642719054
KIR3DL2,3.99721700045398,4.13721447417342,3.98717449128092,3.81838311350078,4.04083986562165,3.54135817181765,3.78512162953411,3.67186475834512,3.88328029933782,3.81838311350078,4.22180184595081,3.72334251679123,3.82270620352321,3.65387989397397,3.640820908268,3.85502528071617,3.75356610802582,3.94709486739035,4.02833893820522,3.79370787532334,3.78418550071513,3.83523314886592
KIR3DL3,4.29119310376391,4.23001570154746,4.59045750508305,4.48932642796639,4.22964963571427,4.37381497961225,4.48071206448295,4.0142332438406,4.30817280040464,4.01745534769285,4.47626521988593,4.18962452673229,4.22282365637578,4.01205847945438,4.36011872316838,4.39383432444713,4.422568921736,4.15338816547188,4.29105280104183,4.26051432723903,4.43522829969629,4.04947750216426
KIR3DS1,3.70416861726766,3.88121704529002,3.78261527188198,3.64512627569753,3.81763483213721,3.80054463174307,3.50559709235341,3.47253767933465,3.63270245777206,3.65204066433014,4.08227590236614,3.55916572425832,3.6369251624415,3.60484085016005,3.68782256266316,3.93323272680666,4.22511442782015,3.78246044679079,3.78811358488042,3.76716320226511,3.84957167121435,3.86187887517315
KIR3DX1,4.68582120113938,4.81340028334887,4.93494266519725,5.01801115804145,4.73413446767476,4.94493265486058,4.79912635159156,4.41048285442272,4.49660332691139,4.60136839680435,5.14159794392572,4.81340028334887,4.57622007373578,4.8650205688913,4.52016944010919,4.69405681828351,4.8830051190415,4.74636084246558,4.81340028334887,4.90953709162081,4.84862381678519,5.05658560063918
KIRREL1,6.87285764848439,7.86552570250247,7.83764175512721,6.08686173766379,6.75842595494755,6.62324658410752,5.91798222353156,7.28306928684646,6.28203432662965,7.7335948401174,4.8934520887034,6.6334740591941,5.83579106152517,6.91694834040888,6.10043142089883,7.20406532342169,6.75132872888605,6.82818114223163,6.09912663582405,7.77410834418177,6.92874756389052,7.17511846561779
KIRREL2,4.59832808832821,3.10795578898536,3.29320757704632,3.30438242610015,3.22705926309572,3.14741383590763,3.2384515530788,2.9880800155373,3.4055956173765,3.57665283381449,3.16864589353999,3.21527321875058,3.05509333566598,3.97720347885342,3.1424575171579,3.37942726145128,3.40402737921278,3.38106234839148,3.23488583974804,3.31737785903229,2.97618993928753,3.15518001519485
KIRREL3,3.17188826629984,3.24772802504734,3.95970034954218,3.20461943778216,3.11374802649238,3.59117648236041,3.47555705494666,2.83791614434153,3.40882977223788,3.36377850957285,3.41342670136066,3.25996853383588,3.5849085325484,3.54143637699971,3.25195437146119,3.53496405925134,3.24368361493237,3.01402277296863,3.77520149304268,3.27312302925666,3.27131072799842,3.08178688393827
KIRREL3-AS2,2.26844326661256,2.44752425476129,2.31089306438158,2.34050403170618,2.35004935266517,2.28487452958237,2.36078293610174,2.22498863669223,2.51045209143022,2.19065688473605,2.25510297538627,2.50920050981562,2.26378404798333,2.51432128968014,2.22498863669223,2.39742510655414,2.27756774271782,2.38570873038071,2.53609202913448,2.38303388586283,2.38378969999376,2.14975648061123
KIRREL3-AS3,3.51284514635007,3.75618525030235,3.48913527535694,3.51443066982556,3.34436524895355,3.37150397472779,3.48378472355552,3.23820291610257,3.59140878910394,3.52420666216744,3.712914782882,3.19126284613371,3.29194656294124,3.24336749458522,3.35410751712809,3.38704326133242,3.29592554092241,3.36405633974088,3.96173831824105,3.33584642902312,3.67464516240978,3.15488544667159
KISS1,4.45169628439942,4.24179443075553,4.45790963352052,4.26780735657913,4.43801159947688,4.26041887073414,4.22126743784464,3.84036707601957,3.95463438602209,4.02927285659527,4.51053237941545,5.11210138777319,4.81868738146107,4.36012029283166,4.35317693647467,3.95600645116222,4.37299509162914,4.06988275781784,4.32560341516605,4.31484013514318,3.76302376209107,3.98439168547422
KISS1R,4.32930589800739,2.88097162338777,4.35769013124733,8.9909799858022,4.2060208635535,3.38641598585774,3.28610267206607,4.370408476788,4.52799377507368,6.05145087346209,3.62346991978129,4.97781381058593,4.11308507405576,7.07450169312849,5.2470160764186,4.0187639842063,3.12635788562492,4.35533335133642,4.02834065957627,4.43037944969739,3.36173503871705,3.95548554796781
KIT,8.21368061815428,9.50906613258485,8.2722347781793,8.34775791796423,7.76472314756077,9.49778171140142,10.104531404984,10.4756839443542,6.21216312219928,8.28602314524867,9.96066468594013,6.96537245703735,11.2472698489021,8.19215710607432,8.02492670478862,7.76640259182848,6.92454983132916,8.75560109250003,6.00894891109219,8.36556217215542,9.20066216325717,11.7270729593317
KITLG,7.11590532757525,6.16545622892208,7.07671033850238,8.41326512898343,7.29011663105026,7.48089513071647,6.87448355040218,8.07435876986348,9.59940372137314,7.8643016603293,6.28293477648303,7.85304635361086,5.94174549952174,6.68358551235197,7.35523947147236,8.09978654188231,7.69294034247902,8.1866421182625,8.72555700513994,7.42324209320171,8.60220655348444,8.33044417786439
KIZ,6.74828103109096,5.85010361355458,6.79003886527044,7.2031273670921,6.74131811119891,6.52980051714202,6.87487879387945,7.45644931469762,7.40628510892367,7.42569304669165,6.18174435910186,6.89980943764815,6.6076640299681,6.87853260347986,6.47783603072199,7.72846836648904,7.35303660343894,7.65016645753681,6.50282062298375,6.82746529951317,7.10761352732053,8.1677132490435
KIZ-AS1,2.62170912778665,2.77766298908043,2.96276697205183,2.5368987071092,2.73873417663425,2.69416281495789,2.65845901254986,2.65672261147937,2.82222860794197,2.67190320779713,2.75437462028171,2.65845901254986,2.65623545846905,2.57850640265657,2.71726507728769,2.69972925596038,2.94345226761867,2.74996568979271,2.80373596225379,2.59851341968772,2.8749573200339,2.91243379478238
KL,2.4951536620729,2.23079499641156,2.04086746745144,2.77205813022586,2.67632156559915,3.50276466902791,2.46872271052916,4.4425677025908,2.37569581873891,3.01421302775651,2.62301032377784,3.01039035507932,2.94116138006335,2.66129526593085,2.62052191953464,3.34722275489238,2.79041514717585,4.07427211695785,2.44303155487132,2.59967183719588,6.07984810343724,4.77253194999207
KLB,4.88353453127337,4.71026301785415,5.20445654210168,5.13581091870468,4.47074388175154,4.75874518523686,4.71455762369565,4.93460395731112,4.8470289568483,5.86558372271954,4.50397421762194,4.45881727925188,5.17323077080899,4.35246969277992,4.42374994751638,6.36037364245135,4.69670332545431,8.22399492140136,4.9737427522307,4.29650962229999,8.38310843873602,5.13484285769934
KLC1,8.07178710071654,8.54521056158438,8.44057730932259,7.51059554548378,8.58256679623298,9.41300538760599,8.08224756372759,8.2764228753297,8.30341996430055,8.22316540650698,7.89844768511244,8.40072672293272,8.39566069883538,8.58156906593313,8.02368531070685,8.54025529477953,8.66769446295263,8.73001217873891,8.0218038544791,8.22586156265978,8.53159868509843,8.36610358033822
